rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, JHAYCO","DÁKITI","Rimas Entertainment LLC",1,1,64,"442686"
2,"spotify:track:7vrJn5hDSXRmdXoR30KgF1","KAROL G","BICHOTA","UMLE - Latino",2,2,71,"359337"
3,"spotify:track:2XIc1pqjXV3Cr2BQUGNBck","Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","Rimas Entertainment LLC",2,3,36,"258869"
4,"spotify:track:3VvA1wSxukMLsvXoXtlwWx","Boza","Hecha Pa' Mi","Sony Music Latin",4,4,46,"248553"
5,"spotify:track:1xK1Gg9SxG8fy2Ya373oqb","Myke Towers, Juhn","Bandido","White World Music",5,5,22,"233415"
6,"spotify:track:4loQgPwJHocL3dFwLfjb1J","Rauw Alejandro, Anuel AA","Reloj","Sony Music Latin/Duars Entertainment",4,6,71,"225147"
7,"spotify:track:5UNjITMq9FmtkymQgRULjc","La Sonora De Tommy Rey","Un Año Más","MOJO MUSICA",7,115,8,"219657"
8,"spotify:track:1yoMvmasuxZfqHEipJhRbp","Maluma","Hawái","Sony Music Latin",1,10,156,"214392"
9,"spotify:track:7ndTONDDRFGiPnnhOzOXxq","Manuel Turizo, Rauw Alejandro, Myke Towers","La Nota","Sony Music Latin/La Industria",3,7,85,"210991"
10,"spotify:track:5y7DaS3jAc9eZzcSOoUIwU","Ozuna, J Balvin, Chencho Corleone","Una Locura","Aura Music Corp.",2,8,120,"208399"
11,"spotify:track:15OjBeqNX3bShsGYQbteRv","Farruko","La Tóxica","Sony Music Latin",2,11,162,"198390"
12,"spotify:track:3lCbsHaN1wCxyDzcNN2x4N","Migrantes, Alico","Si Me Tomo Una Cerveza","LEB Records",12,17,46,"191020"
13,"spotify:track:3LNZSTiwQYL7BnTfHvIOII","Rafaga","Una Cerveza","Leader Music, bajo licencia de Ráfaga",13,72,82,"190833"
14,"spotify:track:5RubKOuDoPn5Kj5TLVxSxY","Bad Bunny","TE MUDASTE","Rimas Entertainment LLC",2,9,36,"186120"
15,"spotify:track:3GtnId3Cm1Xa6joCj08nzW","Justin Quiles","Jeans","WEA Latina",4,13,141,"170511"
16,"spotify:track:21N4Buj4xsyLb218lYle61","Sebastian Yatra, Guaynaa","Chica Ideal","UMLE - Latino",9,15,78,"168920"
17,"spotify:track:35UUpTmrcFXNIVIN26ujXl","Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko","Relación - Remix","Rich Music",2,14,120,"168629"
18,"spotify:track:68mrW6gXHgupgSiDHgaDi5","Nicky Jam, Myke Towers","Polvo","Sony Music Latin",12,12,43,"161731"
19,"spotify:track:73nAK3HgQK8dak83Y2WQ8F","Camilo","Vida de Rico","Sony Music Latin",7,19,102,"160094"
20,"spotify:track:2bgcUk2A3jjKbCJ7KPquTi","Wisin, Myke Towers, Los Legendarios","Mi Niña","La Base Music Group/ WK Records",10,16,100,"149150"
21,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",1,18,204,"149032"
22,"spotify:track:7x4ASXYEKfQBCewcZhK776","KAROL G","Ay, DiOs Mío!","UMLE - Latino",3,20,176,"144295"
23,"spotify:track:7D7EH7MGyNHWSkqrszerI1","Camilo, El Alfa","BEBÉ","Sony Music Latin",19,21,37,"131347"
24,"spotify:track:0WBpK4TdYkkRtpYaGixO2x","Noche de Brujas","Me Gusta Todo De Ti","NDB Music",24,121,37,"130962"
25,"spotify:track:4G3PTss3mU33Tau7t4KbwE","Rauw Alejandro, Camilo","Tattoo - Remix with Camilo","Sony Music Latin/Duars Entertainment",3,23,176,"128981"
26,"spotify:track:4C6BlqqMwjFzOXzqpTeoWR","Justin Quiles","Ponte Pa' Mi","WEA Latina",21,22,43,"125656"
27,"spotify:track:2twCSCxShr1N8lCErcagsU","La Sonora De Tommy Rey","Se Murió Tite","MOJO MUSICA",27,187,6,"124155"
28,"spotify:track:27uAea0qcUz3a7jKnAT7KG","Santaferia","Algún Día Volverás","Santaferia",20,69,897,"120868"
29,"spotify:track:6bvfJf4KjonPMuPfGfy3S2","Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","Flow La Movie, Inc.",1,28,253,"118539"
30,"spotify:track:11EnQRgRMJwMAesfkB5pnu","Lele Pons, Guaynaa","Se Te Nota (with Guaynaa)","Shots Studios & Music/10:22pm/Interscope Records",17,26,104,"114928"
31,"spotify:track:0EhpEsp4L0oRGM0vmeaN5e","J Balvin, Dua Lipa, Bad Bunny, Tainy","UN DIA (ONE DAY) (Feat. Tainy)","Universal Music Latino/ NEON16",4,24,162,"113296"
32,"spotify:track:5qO03VRi0VQ3TVVGSE0QwJ","Los Vikings 5","Boquita De Caramelo","EMI Odeon Chilena S.A.",32,163,6,"111515"
33,"spotify:track:4RJz8NfIe09gpKMiRUWKhJ","Maluma, Lenny Tavárez, Justin Quiles","Parce (feat. Justin Quiles)","Sony Music Latin",16,25,134,"108870"
34,"spotify:track:4CP1TLNjHojPOcWWWxVaKP","Noche de Brujas","Debería Odiarte","NDB Music",29,144,220,"103761"
35,"spotify:track:3cUE3p7E39CzGjQoEsg7sM","Santaferia","EL Gil De Tu Ex","Santaferia",21,89,1247,"103497"
36,"spotify:track:2etJ67Egf7woMgOikVrlJM","Flow La Movie, Nio Garcia, Casper Magico","Travesuras","Flow La Movie, Inc.",26,31,57,"103293"
37,"spotify:track:7LE1K0lZyRFZjSlrnm7lfD","Jay Wheeler, Myke Towers, Rauw Alejandro, DJ Nelson, JHAYCO, Lunay, Kendo Kaponi","La Curiosidad (feat. Dj Nelson, JHAYCO, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","Linked Music / Dynamic Records / EMPIRE",18,27,15,"102991"
38,"spotify:track:2e3fohSwZ9nU6Q2tks0fFz","Rafaga","Mentirosa","Leader Music",38,162,14,"102929"
39,"spotify:track:0JAZWvvqttGFm4UMDsPQXC","Ozuna, Camilo","Despeinada","Aura Music Corp.",10,30,121,"99809"
40,"spotify:track:6fmQjRuo7XvRFCK2qex5hQ","Jerry Di","Mi Cuarto","Nacho",10,29,145,"99143"
41,"spotify:track:7k4t7uLgtOxPwTpFmtJNTY","KAROL G, Nicki Minaj","Tusa","TUSA - Karol G & Nicki Minaj",1,46,421,"96657"
42,"spotify:track:2J3phqO09lgu24e82siYtt","Amar Azul","Yo Tomo","Garra Records",35,184,24,"95356"
43,"spotify:track:0zmnUn0dv7130MSED9WAQV","Noche de Brujas","Óyeme","NDB Music",38,-1,38,"94743"
44,"spotify:track:56Q1u9KJUMcun4UWv0b7ik","Joe Vasconcellos","Las Seis","EMI CHILE",44,168,7,"94155"
45,"spotify:track:2tFwfmceQa1Y6nRPhYbEtC","JHAYCO, Bad Bunny","CÓMO SE SIENTE - Remix","N&E Entertainment LLC",1,36,237,"93170"
46,"spotify:track:5Jm4w8jmPEBTLjI9vH4fXo","Ozuna","Caramelo","Aura Music Corp.",3,37,204,"91653"
47,"spotify:track:78SeXVRJ7KCqVmOwTiFjnI","Bizarrap, NATHY PELUSO","Nathy Peluso: Bzrp Music Sessions, Vol. 36","DALE PLAY Records",33,33,35,"91122"
48,"spotify:track:3ymRYcYHxXMmyvCaKcJ46k","Ak4:20","Skyline","AK4:20",37,38,13,"90681"
49,"spotify:track:4bEwaORm2IBfu3omjEna7I","Rauw Alejandro, Arcángel, Randy","Soy Una Gargola","Sony Music Latin/Duars Entertainment",33,39,50,"90444"
50,"spotify:track:22Sh5dlwbERqJAq1fZk5b2","Rauw Alejandro, J Balvin","De Cora <3","Sony Music Latin/Duars Entertainment",28,32,50,"90416"
51,"spotify:track:2lCkncy6bIB0LTMT7kvrD1","J Balvin","Azul","UMLE - Latino",25,40,288,"88537"
52,"spotify:track:41BuYNd5IMSmDV7m6aNb8J","La Noche","Que Nadie Se Entere","RPL Media SPA",52,-1,6,"88117"
53,"spotify:track:7Lfp553u5K9VDEpdIgGtpJ","Grupo Alegria","Mujeres y Cerveza","Grupo Alegria",53,181,14,"87104"
54,"spotify:track:5EHRc2WJASyZg3alJqsbqU","Amar Azul","Yo Tomo Licor","Leader Music",44,153,73,"86429"
55,"spotify:track:6wWLC6V7TJ7NEygWHc1CFh","Amar Azul","Yo Me Enamoré","Leader Music",55,183,20,"85495"
56,"spotify:track:2kXjQNAuP4dBb8gb1xO39E","Garras de Amor","Báilalo","Leader Music",56,198,12,"84811"
57,"spotify:track:0XinBYhf1X3kdvKQHOX971","C. Tangana, Niño de Elche, La Húngara","Tú Me Dejaste De Querer","Sony Music Entertainment",28,35,57,"84244"
58,"spotify:track:4jRxEVNituPZObHbCSBZL3","Fulanito","Guallando","Cutting Records",58,-1,3,"84106"
59,"spotify:track:26QApq0cuO9brJigr0C0W4","Bad Bunny","HACIENDO QUE ME AMAS","Rimas Entertainment LLC",4,34,36,"83309"
60,"spotify:track:3kml9ZdpT7UYk1ugkjqOzt","Daddy Yankee, Anuel AA, Kendo Kaponi","Don Don","El Cartel Records",14,42,113,"80618"
61,"spotify:track:0K1XXuhaJBPWMcgjj3ug3u","Juan Luis Guerra 4.40","Las Avispas","Blessed Publishing LLC / Juan Luis Guerra",61,-1,3,"79309"
62,"spotify:track:6fGyrAxqgdvhzcOKlMQq5s","Kiddtetoon, Diego Smith, Ozuna","Illuminati - Remix","Deep Music",4,43,58,"78348"
63,"spotify:track:7JIjUx3GsL0upxmNJacmtz","Elvis Crespo","Suavemente","Sony Music Latin",63,-1,3,"77698"
64,"spotify:track:3SeGoWq4erurSW32M79aWn","Sonora Palacios","El Galeón Español","MOJO MUSICA",64,-1,5,"77473"
65,"spotify:track:69vlMrzHwATKzupwNcUPyK","Bad Bunny, Daddy Yankee","La Santa","Rimas Entertainment LLC",3,49,308,"75622"
66,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",13,48,371,"75609"
67,"spotify:track:4PEfJZpVjdclfzZ9XO8uDw","KEVIN ROLDAN, Bryant Myers, Lyanno","HASTA ABAJO","UMLE - Latino",40,41,218,"75514"
68,"spotify:track:2DEZmgHKAvm41k4J3R2E9Y","Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","Rimas Entertainment LLC",1,56,307,"74803"
69,"spotify:track:3pnpENd2PXAKuetjLIylEr","Arcángel, Justin Quiles, Eladio Carrion, De La Ghetto","Tussi","Rimas Entertainment LLC.",22,45,104,"74475"
70,"spotify:track:3YCcsuRdJArE4rsAG5V3sW","Antonio Rios","Nunca me faltes","Leader Music",50,-1,6,"73552"
71,"spotify:track:1m7CrLaLdBBVIHIdCOwzYT","La Combo Tortuga","Soy Feo Pero Rico","La Combo Tortuga",68,-1,35,"73138"
72,"spotify:track:152U4ecGSiYeKm2gnFc4wA","Villa Cariño","Serenata cruel","Clandestino Records",44,138,1141,"73118"
73,"spotify:track:5zj8WNkBrEzlI5FKeYV4ol","Sech, J Balvin","La Luz","Rich Music",29,44,62,"72133"
74,"spotify:track:6XMY9qZM7HXXu0PVqnv7y9","Chico Trujillo","Medallita","Perros con Tiña",62,-1,10,"70775"
75,"spotify:track:2pWb1A0niYkehbNzncNcue","La Sonora De Tommy Rey","La Parabolica","Columbia",75,-1,5,"70264"
76,"spotify:track:5IYYyNV4ly1IFNBFLQO6ge","La Noche","Quiero Ser Libre","RPL Media SPA",76,-1,7,"69301"
77,"spotify:track:3nqeYx43EpndeNKtehg8Zn","Amar Azul","El Polvito Del Amor","Leader Music",77,-1,14,"68997"
78,"spotify:track:7gNI9f8NTCU6hLV0pLkTT7","Elvis Crespo","Píntame","Sony Music Latin",78,-1,1,"68731"
79,"spotify:track:5DrsyiBfSuIHS015buu06S","Chico Trujillo","Conductor","Perros con Tiña",63,-1,11,"68473"
80,"spotify:track:2Qk6kXRswLfaqOMXOhrsUg","Proyecto Uno","Tiburon","J&N Records",76,-1,2,"67967"
81,"spotify:track:59nnGpAU3AiL2tD0o2It11","KHEA, NATTI NATASHA, Prince Royce, Lenny Santos","Ayer Me Llamó Mi Ex (Remix)","Young Flex - Khea",44,47,57,"67395"
82,"spotify:track:4Pss9knIWhZDWlGXmnDI0S","Sonora Malecón","Melosa","Discos Fuentes",77,-1,5,"66199"
83,"spotify:track:1pqnQ41XbfKjaFu6M0eGJp","Tainy, J Balvin","Agua (with J Balvin)","NEON16/Interscope Records",6,62,176,"65525"
84,"spotify:track:0BI7u6p921rYiD2EUyTJJG","Sonora Malecón, Lucho Lambis","Pícara","Discos Fuentes",73,-1,3,"65236"
85,"spotify:track:7gwwt1IaAWwmB7af0AcuBM","Harry Nach","Tak Tiki Tak","Sony Music Entertainment Chile S.A",7,50,346,"64256"
86,"spotify:track:2p34HFPU10LkEekwkUKMzS","Amar Azul","No Quiero Dormir","DBN",62,-1,18,"63699"
87,"spotify:track:2aJuCPajaqOVaNjmgKGRhF","Américo","Te Vas","Minga Records",37,-1,6,"63066"
88,"spotify:track:7nqJSKq4bLSU5np1UKQl6f","Chico Trujillo","Loca","Chico Trujillo",60,-1,11,"61872"
89,"spotify:track:5iJX4NZaq08acdlK4wku9V","Noche de Brujas","Entrégame","NDB Music",65,-1,26,"61491"
90,"spotify:track:2g3izj5ofjo2oNkOymMV9G","Jordan","¿Y Qué Pasó?","Pimienta Records",90,-1,6,"61042"
91,"spotify:track:41wtwzCZkXwpnakmwJ239F","Bad Bunny","Si Veo a Tu Mamá","Rimas Entertainment LLC",4,73,307,"59784"
92,"spotify:track:6yVkakCN460KOVol9ZazjH","Anuel AA","Reggaetonera","2020 Real Hasta La Muerte, LLC",2,53,218,"59740"
93,"spotify:track:4uO0NyK4WLuzfTGzc49X3x","Los Charros De Lumaco","Las Flores de Tu Florero","Master Media Music Ltda.",75,-1,12,"59491"
94,"spotify:track:3mXLgWxNIbEFXWPppGjc6a","Gilda","No Me Arrepiento de Este Amor","Leader Music, bajo licencia Cholo Records",94,-1,3,"59483"
95,"spotify:track:0SqqAgdovOE24BzxIClpjw","Bad Bunny","Yo Perreo Sola","Rimas Entertainment LLC",2,74,308,"58844"
96,"spotify:track:7wWqLiOmDfjGTwrz95niTD","Ak4:20","Rata Tan Tan","Next Level",51,55,91,"58669"
97,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",1,52,218,"58568"
98,"spotify:track:2XRqhe4lmCQVaUWawR5wRo","El General, Anayka","Rica y Apretadita (feat. Anayka)","Sony Music Latin",98,-1,1,"58495"
99,"spotify:track:5MarqoT4wE5uNITGuEZams","Villa Cariño","Para dormir contigo otra vez","Clandestino Records",84,-1,464,"58491"
100,"spotify:track:67jvGGbJmOmVonlyX3mNkV","Ozuna, KAROL G, Myke Towers","Caramelo - Remix","Aura Music Corp.",10,59,137,"58472"
101,"spotify:track:2IwFxwCDCoNY8xN6hNZI8n","Los Hermanos Rosario","La Dueña Del Swing","Planet Records",101,-1,1,"57990"
102,"spotify:track:6NdwQ9WlP2fOTc2etE0YDK","Sonora 5 Estrellas","Supermandoneao","Sonora 5 Estrellas",87,-1,12,"57074"
103,"spotify:track:69Z2hUoeaxVx3Hxf8unmks","Agrupación Marilyn","Me Enamore","Magenta",68,199,14,"56558"
104,"spotify:track:6NfrH0ANGmgBXyxgV2PeXt","Bad Bunny","La Difícil","Rimas Entertainment LLC",1,63,308,"56254"
105,"spotify:track:1StCvxN2VXi4tkOjhDdfwj","La Sonora De Tommy Rey","Daniela","MOJO MUSICA",47,-1,2,"56161"
106,"spotify:track:3fRIuTih8bzc0vtY9fHhvF","Willie Colón","Talento De Televisión","Sony Music Latin",106,-1,1,"55228"
107,"spotify:track:7tg2sPCtKf5hLoD0w2Z7Zd","Santaferia","Sakate Uno","Master Media Ltda",87,-1,16,"55097"
108,"spotify:track:4o4DvIg2A0uJZHZGZIY4p2","La Noche","Si Me Dices Adiós","RPL Media SPA",108,-1,4,"54508"
109,"spotify:track:53u3hNXGUNCYLjKnnC3Sji","Los Charros De Lumaco","Cómo Dejar de Amarte y Otros","Master Media Music Ltda.",65,-1,16,"54479"
110,"spotify:track:19OXtYzrJyCrQvTbfukt4H","Maluma, Myke Towers","Madrid (feat. Myke Towers)","Sony Music Latin",17,58,134,"54165"
111,"spotify:track:1ksna7ji7FVlKDpq6FUHSE","Grupo Red","Amor De Adolescentes","Leader Music",111,-1,4,"53745"
112,"spotify:track:2q9udNV9NK0BL3q9p6TLxf","ChiChi Peralta, Jandy Feliz","Procura","Caiman Music",112,192,3,"53085"
113,"spotify:track:57Ba26w9eoXx8BBUNgRNLV","Super Yei, Sammy Baby, Jone Quest, Myke Towers, Lenny Tavárez, Rafa Pabön","La Forma en Que Me Miras","2020 Superiority | Powered by GLAD EMPIRE, LLC",33,57,873,"53048"
114,"spotify:track:74j34STf8L6uADnTN69ohv","Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex","El Efecto - Remix","(SME US Latin) Duars Entertainment, Corp. (2)",10,61,386,"52763"
115,"spotify:track:4r9jkMEnArtWGH2rL2FZl0","Bad Bunny","A Tu Merced","Rimas Entertainment LLC",9,66,307,"52620"
116,"spotify:track:2mM3gZ0BbPwPPMelbA8vgt","Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy","No Te Enamores - Remix","Carbon Fiber Music",51,51,40,"52088"
117,"spotify:track:5stPVcRqb4qixbafP9e8lt","Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","Hola - Remix","Rich Music",2,64,428,"51001"
118,"spotify:track:4z6kdL1fD52SlRKNKZA1iX","Grupo Red","No Podre Olvidarme","Leader Music",118,-1,4,"50719"
119,"spotify:track:0dgg04Tho7e2y2OoBJNzZd","Américo","Que Levante la Mano","Minga Records",101,-1,4,"50126"
120,"spotify:track:1KMZ7YYfxViSS2gY1WunZG","Amar Azul","Yo Tomo","Ponny Producciones",83,-1,4,"49940"
121,"spotify:track:6cg8xpwqNvh7VVPG5dyymT","La Gran Magia Tropical","Furia Loca (Mujer Cósmica)","MOJO MUSICA",121,-1,3,"49123"
122,"spotify:track:0jT8Nl0shPS8115is0wD2Q","Camilo","Favorito","Sony Music Latin",3,67,281,"48993"
123,"spotify:track:0j1VxrPkMyFGvz0jZzxUoZ","Yandel, Rauw Alejandro","Dembow 2020","La Leyenda LLC",15,70,155,"48926"
124,"spotify:track:348hgJubiIv4ASFtYN4nNf","Ojos de Luna","A Poca Luz","Ojos De Luna",124,-1,2,"48242"
125,"spotify:track:25DfDOwP1giHlA05V3LyUR","La Cumbia","Porque te amo","Leader Music",125,-1,2,"48103"
