rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:2efbgTtEGNpsUZaOfgRTR6","Emilia, TINI, Nicki Nicole","blackout 🧊","Sony Music Latin",1,6,3,"394449"
2,"spotify:track:3UEIObvIQMJzF09RWRcqcP","Emilia, Luísa Sonza","bunda 🍑","Sony Music Latin",1,1,36,"348909"
3,"spotify:track:4DnrAI8WyUY6gkOwl8GlPN","Alleh, Yorghaki","capaz (merengueton)","CONMUER LLC",2,2,81,"315934"
4,"spotify:track:38EGs4h8GqgrS1HT344SCQ","Cazzu","Con otra","DALE PLAY Records / RIMAS Entertainment LLC",4,4,9,"302435"
5,"spotify:track:2lTm559tuIvatlT1u0JYG2","Bad Bunny","BAILE INoLVIDABLE","Rimas Entertainment LLC.",1,3,83,"299839"
6,"spotify:track:5MKbWaXeSQSmzmo7gPQha1","La T y La M, Malandro","Amor de Vago","GraceMusic",1,5,207,"299266"
7,"spotify:track:6iOndD4OFo7GkaDypWQIou","W Sound, Beéle, Ovy On The Drums","La Plena - W Sound 05","WEA Latina",7,8,28,"253652"
8,"spotify:track:0STW8nw4lNN4TEQ8KmNer6","Jombriel, Alex Krack, Jøtta","Parte & Choke","WEA Latina",2,7,126,"247849"
9,"spotify:track:7d6yK8v8J484SWH5prIQiE","Bad Bunny, Omar Courtz, Dei V","VeLDÁ","Rimas Entertainment LLC.",6,9,83,"233440"
10,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,10,82,"201025"
11,"spotify:track:7yif9yIhSCxhcPExFOktCp","Gordo, Emilia","Olvidarte (feat. Emilia)","Ultra Records, LLC",1,13,105,"196471"
12,"spotify:track:76lXtXJP6VqX6r9Ks3AUy0","Peipper, DobleP, Locura Mix","Si Las Gatas Se Amotinan","SUPERNOVAS MUSIC",7,11,129,"196341"
13,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",4,12,83,"190270"
14,"spotify:track:0aGhbqph4ytMhMGycQw0rc","Airbag","Extrañas Intenciones","DALE PLAY Records",14,-1,1,"185035"
15,"spotify:track:7vtoAE1enr6w5NanhNe3rz","Airbag","No Confíes En Tu Suerte","DALE PLAY Records",15,-1,1,"180896"
16,"spotify:track:0c82YIGpQ5dCaXpTNCk4sb","Tiago PZK, Anitta, Emilia","Alegría","WEA Latina",1,15,232,"158834"
17,"spotify:track:6kPCcIAGoTeRrh8qrmKa90","Tiago PZK, Ke Personajes","Piel","WEA Latina",2,17,421,"156506"
18,"spotify:track:0U4Ct5zP9Zw5Q6MrlMINqM","Airbag","Por Eso Nadie Recordará Tu Nombre","DALE PLAY Records",18,-1,1,"155218"
19,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",14,14,82,"149921"
20,"spotify:track:4F1vHWr8sxXQIRL7GaMbgY","Airbag","Nunca Lo Olvides","DALE PLAY Records",20,66,150,"148343"
21,"spotify:track:5AGnkbWCiF9u4ra54N9X1a","Bizarrap, Luck Ra","Luck Ra: Bzrp Music Sessions, Vol. 61","DALE PLAY Records",1,18,91,"148078"
22,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",7,19,83,"143431"
23,"spotify:track:03IpZ9yqJlo3EIgDQUgBSF","Duki, Myke Towers","Nueva Era","DALE PLAY Records / SSJ Records",1,16,148,"142168"
24,"spotify:track:4dLLdfiniBhDP9dlJQIOi4","Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?","OCESA Seitrack",1,27,309,"141115"
25,"spotify:track:6hLsMjw00j3HGrkUjKwmgo","King Savagge, Jairo Vera, Bayron Fire","A200","King savagge",12,24,125,"141009"
26,"spotify:track:0KY3LYcGxMOci6czewAOEB","Airbag","Corazón Lunático","DALE PLAY Records",26,-1,1,"140286"
27,"spotify:track:6WatFBLVB0x077xWeoVc2k","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,23,281,"138259"
