rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:7MkylDYvKTSuWgrsBhHlsG","Bizarrap, Duki","Duki: Bzrp Music Sessions, Vol. 50","DALE PLAY Records",1,1,8,"488959"
2,"spotify:track:5ww2BF9slyYgNOk37BlC4u","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",1,3,167,"465475"
3,"spotify:track:0W3TCDzYM7xFrZSaXnQvs4","YSY A, SPONSOR DIOS, Evlay","CÓMO CHILLA ELLA","SPONSOR DIOS",1,2,13,"452164"
4,"spotify:track:4qXWX3OmEKp0YCnnxJqTMO","La Joaqui, Salastkbron, Gusty dj","Dos Besitos","DALE PLAY Records / GOAT Records",3,4,24,"361720"
5,"spotify:track:2tTmW7RDtMQtBk7m2rYeSw","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","DALE PLAY Records",1,5,141,"333366"
6,"spotify:track:5w8dx6u3KGawHWZAJoqyKM","YSY A, SPONSOR DIOS, ONIRIA","A POR TODO","SPONSOR DIOS",3,6,13,"316655"
7,"spotify:track:45dlaEXrXW47TVbrQ4gK7E","Rei, Callejero Fino","Tu Turrito","DALE PLAY Records",2,7,202,"304278"
8,"spotify:track:60DHrnRAhNJMy4WeEf23NH","La Joaqui, Alan Gomez, EL NOBA","Butakera","DALE PLAY Records / GOAT Records",4,8,105,"286040"
9,"spotify:track:6TsVhM8qIkWN5cJVDIVbbz","Wisin & Yandel, ROSALÍA","Besos Moja2","Sony Music Latin",7,9,55,"284572"
10,"spotify:track:53tfEupEzQRtVFOeZvk7xq","ROSALÍA","DESPECHÁ","Columbia",3,10,119,"278697"
11,"spotify:track:5rGorQ0R06XveTJXMd3QRi","Rusherking, Dread Mar I","Perfecta","Rusherking",4,12,55,"262105"
12,"spotify:track:1zsPaEkglFvxjAhrM8yhpr","Ozuna, Feid","Hey Mor","Aura Music Corp.",12,14,41,"261825"
13,"spotify:track:3N6rAKpPraBOZqn9RhSrz0","DJ Alex, La Joaqui","DJ ALEX, LA JOAQUI - TU AMOR | E7","DJ ALEX bajo licencia a DALE PLAY",9,11,63,"256642"
14,"spotify:track:3Ne5uYDFzHEFYAPbaBMIck","Maria Becerra","AUTOMÁTICO","300 Entertainment",3,13,76,"251641"
15,"spotify:track:7iwJOi3hlMqZt6pj1sQOBj","Quevedo","VISTA AL MAR","Quevedo",9,17,76,"239725"
16,"spotify:track:2zUsObw2UB1AJv0CB3oYl8","YSY A, SPONSOR DIOS, BAXIAN","CUÁNTOS TÉRMINOS?","SPONSOR DIOS",4,15,13,"233939"
17,"spotify:track:3fUZbg31mIJKIxuv8nUcGg","DJ Tao, Callejero Fino","CALLEJERO FINO | DJ TAO Turreo Sessions #723","WM Chile",12,16,34,"223300"
18,"spotify:track:2AAiUwUnxOY0sZYRLGkW9H","YSY A, SPONSOR DIOS, ONIRIA, Lisan Beat","CUÁNTO VALE HACER EL AMOR?","SPONSOR DIOS",4,18,13,"209900"
19,"spotify:track:6G12ZafqofSq7YtrMqUm76","Shakira, Ozuna","Monotonía","Sony Music Latin",7,22,35,"204540"
20,"spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx","Bad Bunny, Chencho Corleone","Me Porto Bonito","Rimas Entertainment LLC",1,21,202,"201582"
21,"spotify:track:2GVahxIzxivfRZc8lR39Ms","Rei, Quevedo","FERNET","DALE PLAY Records",7,20,175,"198356"
22,"spotify:track:12BLBKATlbWXPhuSNL8eAr","Alan Gomez, Callejero Fino","CALLEJERO FINO | Mission 10","WM Chile",6,19,83,"192817"
23,"spotify:track:3fjN3y5x4hN53rykAN2LHQ","Rels B","cómo dormiste?","DALE PLAY Records / Flakk Team",2,24,112,"191692"
24,"spotify:track:2bbwjxA68m9PHZFWgF1fze","Duki","GIVENCHY","DALE PLAY Records / SSJ Records",2,23,126,"185568"
25,"spotify:track:3eUtQSdde3wNmXOW2OESKi","El Polaco, La China","Ya No Quiero Verte","Columbia",24,25,26,"184340"
26,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,26,202,"181088"
